,family,wavelet,level,record,blocks,k_min,k_max,k_mean
2168,db,db14,5,108,634,44,116,80.18
2169,db,db14,5,109,634,44,116,80.18
2170,db,db14,5,111,634,44,116,80.18
2171,db,db14,5,112,634,44,116,80.18
2172,db,db14,5,113,634,44,116,80.18
2173,db,db14,5,114,634,44,116,80.18
2174,db,db14,5,115,634,44,116,80.18
2175,db,db14,5,116,634,44,116,80.18
2176,db,db14,5,117,634,44,116,80.18
2177,db,db14,5,118,634,44,116,80.18
2178,db,db14,5,119,634,44,116,80.18
2179,db,db14,5,121,634,44,116,80.18
2180,db,db14,5,122,634,44,116,80.18
2181,db,db14,5,123,634,44,116,80.18
2182,db,db14,5,124,634,44,116,80.18
2183,db,db14,5,200,634,44,116,80.18
2184,db,db14,5,201,634,44,116,80.18
2185,db,db14,5,202,634,44,116,80.18
2186,db,db14,5,203,634,44,116,80.18
2187,db,db14,5,204,634,44,116,80.18
2188,db,db14,5,205,634,44,116,80.18
2189,db,db14,5,206,634,44,116,80.18
2190,db,db14,5,207,634,44,116,80.18
2191,db,db14,5,208,634,44,116,80.18
2192,db,db14,5,209,634,44,116,80.18
2193,db,db14,5,210,634,44,116,80.18
2194,db,db14,5,212,634,44,116,80.18
2195,db,db14,5,213,634,44,116,80.18
2196,db,db14,5,214,634,44,116,80.18
2197,db,db14,5,215,634,44,116,80.18
2198,db,db14,5,217,634,44,116,80.18
2199,db,db14,5,219,634,44,116,80.18
2200,db,db14,5,220,634,44,116,80.18
2201,db,db14,5,221,634,44,116,80.18
2202,db,db14,5,222,634,44,116,80.18
2203,db,db14,5,223,634,44,116,80.18
2204,db,db14,5,228,634,44,116,80.18
2205,db,db14,5,231,634,44,116,80.18
2206,db,db14,5,232,634,44,116,80.18
2207,db,db14,5,233,634,44,116,80.18
2208,db,db15,5,100,634,44,114,81.30
2209,db,db15,5,101,634,44,114,81.30
2210,db,db15,5,102,634,44,114,81.30
2211,db,db15,5,103,634,44,114,81.30
2212,db,db15,5,104,634,44,114,81.30
2213,db,db15,5,105,634,44,114,81.30
2214,db,db15,5,106,634,44,114,81.30
2215,db,db15,5,107,634,44,114,81.30
2216,db,db15,5,108,634,44,114,81.30
2217,db,db15,5,109,634,44,114,81.30
2218,db,db15,5,111,634,44,114,81.30
2219,db,db15,5,112,634,44,114,81.30
2220,db,db15,5,113,634,44,114,81.30
2221,db,db15,5,114,634,44,114,81.30
2222,db,db15,5,115,634,44,114,81.30
2223,db,db15,5,116,634,44,114,81.30
2224,db,db15,5,117,634,44,114,81.30
2225,db,db15,5,118,634,44,114,81.30
2226,db,db15,5,119,634,44,114,81.30
2227,db,db15,5,121,634,44,114,81.30
2228,db,db15,5,122,634,44,114,81.30
2229,db,db15,5,123,634,44,114,81.30
2230,db,db15,5,124,634,44,114,81.30
2231,db,db15,5,200,634,44,114,81.30
2232,db,db15,5,201,634,44,114,81.30
2233,db,db15,5,202,634,44,114,81.30
2234,db,db15,5,203,634,44,114,81.30
2235,db,db15,5,204,634,44,114,81.30
2236,db,db15,5,205,634,44,114,81.30
2237,db,db15,5,206,634,44,114,81.30
2238,db,db15,5,207,634,44,114,81.30
2239,db,db15,5,208,634,44,114,81.30
2240,db,db15,5,209,634,44,114,81.30
2241,db,db15,5,210,634,44,114,81.30
2242,db,db15,5,212,634,44,114,81.30
2243,db,db15,5,213,634,44,114,81.30
2244,db,db15,5,214,634,44,114,81.30
2245,db,db15,5,215,634,44,114,81.30
2246,db,db15,5,217,634,44,114,81.30
2247,db,db15,5,219,634,44,114,81.30
2248,db,db15,5,220,634,44,114,81.30
2249,db,db15,5,221,634,44,114,81.30
2250,db,db15,5,222,634,44,114,81.30
2251,db,db15,5,223,634,44,114,81.30
2252,db,db15,5,228,634,44,114,81.30
2253,db,db15,5,231,634,44,114,81.30
2254,db,db15,5,232,634,44,114,81.30
2255,db,db15,5,233,634,44,114,81.30
2256,db,db16,5,100,634,48,113,82.73
2257,db,db16,5,101,634,48,113,82.73
2258,db,db16,5,102,634,48,113,82.73
2259,db,db16,5,103,634,48,113,82.73
2260,db,db16,5,104,634,48,113,82.73
2261,db,db16,5,105,634,48,113,82.73
2262,db,db16,5,106,634,48,113,82.73
2263,db,db16,5,107,634,48,113,82.73
2264,db,db16,5,108,634,48,113,82.73
2265,db,db16,5,109,634,48,113,82.73
2266,db,db16,5,111,634,48,113,82.73
2267,db,db16,5,112,634,48,113,82.73
2268,db,db16,5,113,634,48,113,82.73
2269,db,db16,5,114,634,48,113,82.73
2270,db,db16,5,115,634,48,113,82.73
2271,db,db16,5,116,634,48,113,82.73
2272,db,db16,5,117,634,48,113,82.73
2273,db,db16,5,118,634,48,113,82.73
2274,db,db16,5,119,634,48,113,82.73
2275,db,db16,5,121,634,48,113,82.73
2276,db,db16,5,122,634,48,113,82.73
2277,db,db16,5,123,634,48,113,82.73
2278,db,db16,5,124,634,48,113,82.73
2279,db,db16,5,200,634,48,113,82.73
2280,db,db16,5,201,634,48,113,82.73
2281,db,db16,5,202,634,48,113,82.73
2282,db,db16,5,203,634,48,113,82.73
2283,db,db16,5,204,634,48,113,82.73
2284,db,db16,5,205,634,48,113,82.73
2285,db,db16,5,206,634,48,113,82.73
2286,db,db16,5,207,634,48,113,82.73
2287,db,db16,5,208,634,48,113,82.73
2288,db,db16,5,209,634,48,113,82.73
2289,db,db16,5,210,634,48,113,82.73
2290,db,db16,5,212,634,48,113,82.73
2291,db,db16,5,213,634,48,113,82.73
2292,db,db16,5,214,634,48,113,82.73
2293,db,db16,5,215,634,48,113,82.73
2294,db,db16,5,217,634,48,113,82.73
2295,db,db16,5,219,634,48,113,82.73
2296,db,db16,5,220,634,48,113,82.73
2297,db,db16,5,221,634,48,113,82.73
2298,db,db16,5,222,634,48,113,82.73
2299,db,db16,5,223,634,48,113,82.73
2300,db,db16,5,228,634,48,113,82.73
2301,db,db16,5,231,634,48,113,82.73
2302,db,db16,5,232,634,48,113,82.73
2303,db,db16,5,233,634,48,113,82.73
2304,db,db17,4,100,634,63,121,92.56
2305,db,db17,4,101,634,63,121,92.56
2306,db,db17,4,102,634,63,121,92.56
2307,db,db17,4,103,634,63,121,92.56
2308,db,db17,4,104,634,63,121,92.56
2309,db,db17,4,105,634,63,121,92.56
2310,db,db17,4,106,634,63,121,92.56
2311,db,db17,4,107,634,63,121,92.56
2312,db,db17,4,108,634,63,121,92.56
2313,db,db17,4,109,634,63,121,92.56
2314,db,db17,4,111,634,63,121,92.56
2315,db,db17,4,112,634,63,121,92.56
2316,db,db17,4,113,634,63,121,92.56
2317,db,db17,4,114,634,63,121,92.56
2318,db,db17,4,115,634,63,121,92.56
2319,db,db17,4,116,634,63,121,92.56
2320,db,db17,4,117,634,63,121,92.56
2321,db,db17,4,118,634,63,121,92.56
2322,db,db17,4,119,634,63,121,92.56
2323,db,db17,4,121,634,63,121,92.56
2324,db,db17,4,122,634,63,121,92.56
2325,db,db17,4,123,634,63,121,92.56
2326,db,db17,4,124,634,63,121,92.56
2327,db,db17,4,200,634,63,121,92.56
2328,db,db17,4,201,634,63,121,92.56
2329,db,db17,4,202,634,63,121,92.56
2330,db,db17,4,203,634,63,121,92.56
2331,db,db17,4,204,634,63,121,92.56
2332,db,db17,4,205,634,63,121,92.56
2333,db,db17,4,206,634,63,121,92.56
2334,db,db17,4,207,634,63,121,92.56
2335,db,db17,4,208,634,63,121,92.56
2336,db,db17,4,209,634,63,121,92.56
2337,db,db17,4,210,634,63,121,92.56
2338,db,db17,4,212,634,63,121,92.56
2339,db,db17,4,213,634,63,121,92.56
2340,db,db17,4,214,634,63,121,92.56
2341,db,db17,4,215,634,63,121,92.56
2342,db,db17,4,217,634,63,121,92.56
2343,db,db17,4,219,634,63,121,92.56
2344,db,db17,4,220,634,63,121,92.56
2345,db,db17,4,221,634,63,121,92.56
2346,db,db17,4,222,634,63,121,92.56
2347,db,db17,4,223,634,63,121,92.56
2348,db,db17,4,228,634,63,121,92.56
2349,db,db17,4,231,634,63,121,92.56
2350,db,db17,4,232,634,63,121,92.56
2351,db,db17,4,233,634,63,121,92.56
2352,db,db18,4,100,634,63,121,93.19
2353,db,db18,4,101,634,63,121,93.19
2354,db,db18,4,102,634,63,121,93.19
2355,db,db18,4,103,634,63,121,93.19
2356,db,db18,4,104,634,63,121,93.19
2357,db,db18,4,105,634,63,121,93.19
2358,db,db18,4,106,634,63,121,93.19
2359,db,db18,4,107,634,63,121,93.19
2360,db,db18,4,108,634,63,121,93.19
2361,db,db18,4,109,634,63,121,93.19
2362,db,db18,4,111,634,63,121,93.19
2363,db,db18,4,112,634,63,121,93.19
2364,db,db18,4,113,634,63,121,93.19
2365,db,db18,4,114,634,63,121,93.19
2366,db,db18,4,115,634,63,121,93.19
2367,db,db18,4,116,634,63,121,93.19
2368,db,db18,4,117,634,63,121,93.19
2369,db,db18,4,118,634,63,121,93.19
2370,db,db18,4,119,634,63,121,93.19
2371,db,db18,4,121,634,63,121,93.19
2372,db,db18,4,122,634,63,121,93.19
2373,db,db18,4,123,634,63,121,93.19
2374,db,db18,4,124,634,63,121,93.19
2375,db,db18,4,200,634,63,121,93.19
2376,db,db18,4,201,634,63,121,93.19
2377,db,db18,4,202,634,63,121,93.19
2378,db,db18,4,203,634,63,121,93.19
2379,db,db18,4,204,634,63,121,93.19
2380,db,db18,4,205,634,63,121,93.19
2381,db,db18,4,206,634,63,121,93.19
2382,db,db18,4,207,634,63,121,93.19
2383,db,db18,4,208,634,63,121,93.19
2384,db,db18,4,209,634,63,121,93.19
2385,db,db18,4,210,634,63,121,93.19
2386,db,db18,4,212,634,63,121,93.19
2387,db,db18,4,213,634,63,121,93.19
2388,db,db18,4,214,634,63,121,93.19
2389,db,db18,4,215,634,63,121,93.19
2390,db,db18,4,217,634,63,121,93.19
2391,db,db18,4,219,634,63,121,93.19
2392,db,db18,4,220,634,63,121,93.19
2393,db,db18,4,221,634,63,121,93.19
2394,db,db18,4,222,634,63,121,93.19
2395,db,db18,4,223,634,63,121,93.19
2396,db,db18,4,228,634,63,121,93.19
2397,db,db18,4,231,634,63,121,93.19
2398,db,db18,4,232,634,63,121,93.19
2399,db,db18,4,233,634,63,121,93.19
2400,db,db19,4,100,634,63,118,94.12
2401,db,db19,4,101,634,63,118,94.12
2402,db,db19,4,102,634,63,118,94.12
2403,db,db19,4,103,634,63,118,94.12
2404,db,db19,4,104,634,63,118,94.12
2405,db,db19,4,105,634,63,118,94.12
2406,db,db19,4,106,634,63,118,94.12
2407,db,db19,4,107,634,63,118,94.12
2408,db,db19,4,108,634,63,118,94.12
2409,db,db19,4,109,634,63,118,94.12
2410,db,db19,4,111,634,63,118,94.12
2411,db,db19,4,112,634,63,118,94.12
2412,db,db19,4,113,634,63,118,94.12
2413,db,db19,4,114,634,63,118,94.12
2414,db,db19,4,115,634,63,118,94.12
2415,db,db19,4,116,634,63,118,94.12
2416,db,db19,4,117,634,63,118,94.12
2417,db,db19,4,118,634,63,118,94.12
2418,db,db19,4,119,634,63,118,94.12
2419,db,db19,4,121,634,63,118,94.12
2420,db,db19,4,122,634,63,118,94.12
2421,db,db19,4,123,634,63,118,94.12
2422,db,db19,4,124,634,63,118,94.12
2423,db,db19,4,200,634,63,118,94.12
2424,db,db19,4,201,634,63,118,94.12
2425,db,db19,4,202,634,63,118,94.12
2426,db,db19,4,203,634,63,118,94.12
2427,db,db19,4,204,634,63,118,94.12
2428,db,db19,4,205,634,63,118,94.12
2429,db,db19,4,206,634,63,118,94.12
2430,db,db19,4,207,634,63,118,94.12
2431,db,db19,4,208,634,63,118,94.12
2432,db,db19,4,209,634,63,118,94.12
2433,db,db19,4,210,634,63,118,94.12
2434,db,db19,4,212,634,63,118,94.12
2435,db,db19,4,213,634,63,118,94.12
2436,db,db19,4,214,634,63,118,94.12
2437,db,db19,4,215,634,63,118,94.12
2438,db,db19,4,217,634,63,118,94.12
2439,db,db19,4,219,634,63,118,94.12
2440,db,db19,4,220,634,63,118,94.12
2441,db,db19,4,221,634,63,118,94.12
2442,db,db19,4,222,634,63,118,94.12
2443,db,db19,4,223,634,63,118,94.12
2444,db,db19,4,228,634,63,118,94.12
2445,db,db19,4,231,634,63,118,94.12
2446,db,db19,4,232,634,63,118,94.12
2447,db,db19,4,233,634,63,118,94.12
2448,db,db20,4,100,634,64,129,95.05
2449,db,db20,4,101,634,64,129,95.05
2450,db,db20,4,102,634,64,129,95.05
2451,db,db20,4,103,634,64,129,95.05
2452,db,db20,4,104,634,64,129,95.05
2453,db,db20,4,105,634,64,129,95.05
2454,db,db20,4,106,634,64,129,95.05
2455,db,db20,4,107,634,64,129,95.05
2456,db,db20,4,108,634,64,129,95.05
2457,db,db20,4,109,634,64,129,95.05
2458,db,db20,4,111,634,64,129,95.05
2459,db,db20,4,112,634,64,129,95.05
2460,db,db20,4,113,634,64,129,95.05
2461,db,db20,4,114,634,64,129,95.05
2462,db,db20,4,115,634,64,129,95.05
2463,db,db20,4,116,634,64,129,95.05
2464,db,db20,4,117,634,64,129,95.05
2465,db,db20,4,118,634,64,129,95.05
2466,db,db20,4,119,634,64,129,95.05
2467,db,db20,4,121,634,64,129,95.05
2468,db,db20,4,122,634,64,129,95.05
2469,db,db20,4,123,634,64,129,95.05
2470,db,db20,4,124,634,64,129,95.05
2471,db,db20,4,200,634,64,129,95.05
2472,db,db20,4,201,634,64,129,95.05
